Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,DayOfWeek,Holiday,Hour,Day,Month,WeekendLabel,TimePeriodLabel
-0.25,-0.86,-0.83,6.0,0.0,0.0,0.0,0.0,0.08,-0.53,0.5,0.0,-0.33
0.09,-0.79,-1.17,8.0,-1.0,0.0,0.0,0.0,0.17,-0.53,0.5,0.0,-0.33
0.03,-0.26,-0.5,6.0,0.0,0.0,0.0,0.0,0.25,-0.53,0.5,0.0,-0.33
-0.23,-0.0,2.5,5.0,-1.0,0.0,0.0,0.0,0.33,-0.53,0.5,0.0,-0.33
0.69,0.53,-0.5,4.0,0.0,0.0,0.0,0.0,0.42,-0.53,0.5,0.0,-0.33
0.24,0.28,0.5,2.0,-1.0,0.0,0.0,0.0,0.5,-0.53,0.5,0.0,0.0
0.21,-0.35,-0.83,0.0,-1.0,1.0,0.0,0.0,0.58,-0.53,0.5,0.0,0.0
0.55,-0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.67,-0.53,0.5,0.0,0.0
0.37,-0.31,2.5,-1.0,0.0,1.0,0.0,0.0,0.75,-0.53,0.5,0.0,0.0
0.4,-0.75,-0.5,-1.0,0.0,1.0,0.0,0.0,0.83,-0.53,0.5,0.0,0.33
0.93,-0.84,0.83,0.0,0.0,0.0,0.0,0.0,0.92,-0.53,0.5,0.0,0.33
0.11,0.73,2.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.53,0.5,0.0,0.33
0.02,-1.34,0.0,-2.0,-1.0,1.0,0.25,0.0,-0.92,-0.47,0.5,0.0,0.33
0.04,1.17,-0.5,-1.0,-1.0,1.0,0.25,0.0,-0.83,-0.47,0.5,0.0,0.33
0.19,-0.29,0.5,-1.0,-1.0,0.0,0.25,0.0,-0.75,-0.47,0.5,0.0,0.33
-0.61,-0.44,0.83,0.0,0.0,0.0,0.25,0.0,-0.67,-0.47,0.5,0.0,0.33
-0.83,0.71,-0.83,-2.0,0.0,1.0,0.25,0.0,-0.58,-0.47,0.5,0.0,0.33
-0.54,1.2,0.0,0.0,0.0,0.0,0.25,0.0,-0.5,-0.47,0.5,0.0,-0.67
-0.89,1.0,-0.5,-1.0,-1.0,1.0,0.25,0.0,-0.42,-0.47,0.5,0.0,-0.67
-0.6,0.49,-0.5,-1.0,-1.0,0.0,0.25,0.0,-0.33,-0.47,0.5,0.0,-0.67
-0.37,0.87,0.83,-2.0,0.0,1.0,0.25,0.0,-0.25,-0.47,0.5,0.0,-0.67
-0.73,-1.11,-0.5,2.0,0.0,0.0,0.25,1.0,-0.17,-0.47,0.5,0.0,-0.67
-0.83,-0.21,-0.5,2.0,0.0,0.0,0.25,0.0,-0.08,-0.47,0.5,0.0,-0.67
-0.37,-0.59,0.0,6.0,0.0,0.0,0.25,0.0,0.0,-0.47,0.5,0.0,-0.67
-0.07,0.91,-0.83,5.0,0.0,1.0,0.25,0.0,0.08,-0.47,0.5,0.0,-0.33
-0.66,-0.15,-0.83,8.0,-1.0,0.0,0.25,0.0,0.17,-0.47,0.5,0.0,-0.33
0.12,0.59,0.0,7.0,0.0,0.0,0.25,1.0,0.25,-0.47,0.5,0.0,-0.33
0.23,0.34,-0.5,6.0,0.0,0.0,0.25,0.0,0.33,-0.47,0.5,0.0,-0.33
0.36,-0.7,-0.5,3.0,0.0,0.0,0.25,0.0,0.42,-0.47,0.5,0.0,-0.33
0.52,-0.53,-1.17,2.0,0.0,0.0,0.25,0.0,0.5,-0.47,0.5,0.0,0.0
0.85,0.77,0.0,-1.0,0.0,1.0,0.25,0.0,0.58,-0.47,0.5,0.0,0.0
0.2,-0.61,0.83,-2.0,0.0,1.0,0.25,0.0,0.67,-0.47,0.5,0.0,0.0
0.34,0.02,0.83,0.0,0.0,0.0,0.25,0.0,0.75,-0.47,0.5,0.0,0.0
0.18,-0.61,-0.83,-1.0,-1.0,1.0,0.25,1.0,0.83,-0.47,0.5,0.0,0.33
0.25,-0.28,0.0,-2.0,-1.0,1.0,0.25,0.0,0.92,-0.47,0.5,0.0,0.33
0.6,-0.16,0.83,0.0,0.0,1.0,0.25,0.0,1.0,-0.47,0.5,0.0,0.33
-0.26,-0.52,-0.5,-2.0,-1.0,1.0,0.5,0.0,-0.92,-0.4,0.5,1.0,0.33
-0.23,-0.66,1.67,-1.0,-1.0,1.0,0.5,0.0,-0.83,-0.4,0.5,1.0,0.33
0.27,0.15,1.67,-1.0,-1.0,1.0,0.5,0.0,-0.75,-0.4,0.5,1.0,0.33
0.07,-0.63,-0.83,0.0,-1.0,1.0,0.5,0.0,-0.67,-0.4,0.5,1.0,0.33
-0.4,-0.51,-0.5,-1.0,-1.0,0.0,0.5,0.0,-0.58,-0.4,0.5,1.0,0.33
-0.15,-0.66,-0.83,-1.0,0.0,1.0,0.5,1.0,-0.5,-0.4,0.5,1.0,-0.67
-0.36,0.01,-0.83,-2.0,-1.0,1.0,0.5,0.0,-0.42,-0.4,0.5,1.0,-0.67
-0.08,0.71,1.67,0.0,0.0,1.0,0.5,0.0,-0.33,-0.4,0.5,1.0,-0.67
-0.48,1.2,1.67,0.0,-1.0,0.0,0.5,0.0,-0.25,-0.4,0.5,1.0,-0.67
-0.21,-0.49,-1.17,0.0,0.0,0.0,0.5,0.0,-0.17,-0.4,0.5,1.0,-0.67
0.26,1.52,0.0,-2.0,0.0,0.0,0.5,0.0,-0.08,-0.4,0.5,1.0,-0.67
-0.22,-0.69,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,-0.4,0.5,1.0,-0.67
-0.29,0.85,-0.5,0.0,-1.0,0.0,0.5,1.0,0.08,-0.4,0.5,1.0,-0.33
-0.01,-0.53,0.0,0.0,0.0,0.0,0.5,0.0,0.17,-0.4,0.5,1.0,-0.33
-0.2,-0.6,1.67,-2.0,-1.0,0.0,0.5,0.0,0.25,-0.4,0.5,1.0,-0.33
0.65,-0.68,-0.83,-2.0,0.0,0.0,0.5,0.0,0.33,-0.4,0.5,1.0,-0.33
0.15,-0.07,-0.83,0.0,-1.0,0.0,0.5,0.0,0.42,-0.4,0.5,1.0,-0.33
0.11,0.4,-1.17,0.0,0.0,0.0,0.5,0.0,0.5,-0.4,0.5,1.0,0.0
0.03,0.48,-0.5,-2.0,0.0,0.0,0.5,1.0,0.58,-0.4,0.5,1.0,0.0
0.59,-0.81,-0.5,-2.0,0.0,1.0,0.5,0.0,0.67,-0.4,0.5,1.0,0.0
0.54,-0.83,-0.5,-2.0,0.0,1.0,0.5,0.0,0.75,-0.4,0.5,1.0,0.0
0.16,-0.7,0.0,-2.0,-1.0,1.0,0.5,1.0,0.83,-0.4,0.5,1.0,0.33
0.41,-0.17,0.5,-1.0,0.0,1.0,0.5,0.0,0.92,-0.4,0.5,1.0,0.33
-0.22,-0.11,-0.5,-1.0,-1.0,1.0,0.5,0.0,1.0,-0.4,0.5,1.0,0.33
0.15,-0.73,-0.5,0.0,-1.0,1.0,0.75,0.0,-0.92,-0.33,0.5,1.0,0.33
0.13,0.17,0.83,-1.0,-1.0,0.0,0.75,0.0,-0.83,-0.33,0.5,1.0,0.33
0.36,1.58,0.83,-2.0,0.0,0.0,0.75,0.0,-0.75,-0.33,0.5,1.0,0.33
-0.41,-0.29,-0.83,0.0,-1.0,1.0,0.75,0.0,-0.67,-0.33,0.5,1.0,0.33
-0.65,-0.19,-0.5,-2.0,0.0,1.0,0.75,0.0,-0.58,-0.33,0.5,1.0,0.33
-0.63,0.54,0.83,-1.0,-1.0,1.0,0.75,0.0,-0.5,-0.33,0.5,1.0,-0.67
-0.81,-0.24,-1.17,-2.0,0.0,1.0,0.75,0.0,-0.42,-0.33,0.5,1.0,-0.67
-0.13,0.51,-0.5,0.0,-1.0,0.0,0.75,0.0,-0.33,-0.33,0.5,1.0,-0.67
-0.08,-0.51,-0.5,-1.0,0.0,1.0,0.75,0.0,-0.25,-0.33,0.5,1.0,-0.67
-0.4,1.42,-0.83,0.0,0.0,0.0,0.75,0.0,-0.17,-0.33,0.5,1.0,-0.67
-0.12,0.28,-0.83,-1.0,0.0,0.0,0.75,0.0,-0.08,-0.33,0.5,1.0,-0.67
-0.35,-0.38,-0.5,-2.0,0.0,0.0,0.75,0.0,0.0,-0.33,0.5,1.0,-0.67
-0.33,-0.36,0.5,0.0,-1.0,0.0,0.75,0.0,0.08,-0.33,0.5,1.0,-0.33
-0.29,-0.32,0.83,-1.0,0.0,0.0,0.75,0.0,0.17,-0.33,0.5,1.0,-0.33
-0.18,1.04,2.5,-1.0,-1.0,0.0,0.75,0.0,0.25,-0.33,0.5,1.0,-0.33
-0.41,-0.84,-1.17,-1.0,-1.0,0.0,0.75,0.0,0.33,-0.33,0.5,1.0,-0.33
0.18,-0.52,-0.83,-1.0,0.0,0.0,0.75,0.0,0.42,-0.33,0.5,1.0,-0.33
0.18,-0.45,0.5,-2.0,-1.0,0.0,0.75,0.0,0.5,-0.33,0.5,1.0,0.0
0.45,-0.1,0.0,-2.0,0.0,1.0,0.75,0.0,0.58,-0.33,0.5,1.0,0.0
0.32,-0.26,-0.5,-1.0,0.0,1.0,0.75,0.0,0.67,-0.33,0.5,1.0,0.0
0.26,-1.14,-0.83,-2.0,0.0,1.0,0.75,0.0,0.75,-0.33,0.5,1.0,0.0
0.06,-0.3,-0.5,-2.0,-1.0,0.0,0.75,0.0,0.83,-0.33,0.5,1.0,0.33
0.27,-0.13,-0.5,-1.0,-1.0,0.0,0.75,0.0,0.92,-0.33,0.5,1.0,0.33
0.39,-0.54,-0.83,-2.0,0.0,1.0,0.75,0.0,1.0,-0.33,0.5,1.0,0.33
-0.2,0.54,2.5,0.0,-1.0,0.0,-0.75,0.0,-0.92,-0.27,0.5,0.0,0.33
0.03,0.67,-0.83,0.0,-1.0,0.0,-0.75,0.0,-0.83,-0.27,0.5,0.0,0.33
-0.04,-0.05,2.5,-2.0,-1.0,0.0,-0.75,0.0,-0.75,-0.27,0.5,0.0,0.33
-0.4,0.25,0.83,-1.0,-1.0,1.0,-0.75,0.0,-0.67,-0.27,0.5,0.0,0.33
-0.46,-1.49,-0.5,0.0,0.0,0.0,-0.75,0.0,-0.58,-0.27,0.5,0.0,0.33
-0.32,-0.24,0.5,-2.0,-1.0,1.0,-0.75,0.0,-0.5,-0.27,0.5,0.0,-0.67
-0.75,0.89,0.5,-2.0,0.0,1.0,-0.75,0.0,-0.42,-0.27,0.5,0.0,-0.67
-0.39,-0.23,-0.83,-1.0,-1.0,0.0,-0.75,0.0,-0.33,-0.27,0.5,0.0,-0.67
-0.74,-0.39,-0.5,-1.0,-1.0,0.0,-0.75,0.0,-0.25,-0.27,0.5,0.0,-0.67
-0.2,1.71,0.0,0.0,-1.0,1.0,-0.75,0.0,-0.17,-0.27,0.5,0.0,-0.67
0.18,1.29,0.0,3.0,-1.0,0.0,-0.75,0.0,-0.08,-0.27,0.5,0.0,-0.67
-0.62,0.47,0.0,6.0,-1.0,0.0,-0.75,0.0,0.0,-0.27,0.5,0.0,-0.67
-0.16,0.86,0.0,7.0,-1.0,0.0,-0.75,0.0,0.08,-0.27,0.5,0.0,-0.33
-0.4,-1.55,-0.5,6.0,-1.0,0.0,-0.75,0.0,0.17,-0.27,0.5,0.0,-0.33
0.18,-0.61,0.0,5.0,-1.0,0.0,-0.75,0.0,0.25,-0.27,0.5,0.0,-0.33
-0.33,-0.28,-0.5,5.0,0.0,0.0,-0.75,0.0,0.33,-0.27,0.5,0.0,-0.33
0.23,-0.22,0.0,4.0,0.0,0.0,-0.75,0.0,0.42,-0.27,0.5,0.0,-0.33
-0.05,-0.35,0.83,1.0,-1.0,1.0,-0.75,0.0,0.5,-0.27,0.5,0.0,0.0
0.2,-1.91,0.0,-2.0,0.0,1.0,-0.75,0.0,0.58,-0.27,0.5,0.0,0.0
0.01,0.28,0.5,-2.0,-1.0,1.0,-0.75,1.0,0.67,-0.27,0.5,0.0,0.0
0.53,0.29,0.0,-2.0,0.0,0.0,-0.75,1.0,0.75,-0.27,0.5,0.0,0.0
0.07,1.16,0.0,-2.0,-1.0,1.0,-0.75,1.0,0.83,-0.27,0.5,0.0,0.33
0.4,-0.66,0.0,-2.0,0.0,1.0,-0.75,0.0,0.92,-0.27,0.5,0.0,0.33
0.1,-0.66,-1.17,-2.0,-1.0,0.0,-0.75,0.0,1.0,-0.27,0.5,0.0,0.33
0.07,-1.98,2.5,-1.0,-1.0,1.0,-0.5,0.0,-0.92,-0.2,0.5,0.0,0.33
0.05,-0.22,-1.17,-1.0,0.0,1.0,-0.5,0.0,-0.83,-0.2,0.5,0.0,0.33
-0.3,0.72,-0.5,-1.0,-1.0,1.0,-0.5,1.0,-0.75,-0.2,0.5,0.0,0.33
-0.15,-0.42,-0.83,0.0,-1.0,1.0,-0.5,0.0,-0.67,-0.2,0.5,0.0,0.33
0.11,1.54,-1.17,-1.0,-1.0,1.0,-0.5,0.0,-0.58,-0.2,0.5,0.0,0.33
-0.59,-0.07,0.5,-2.0,-1.0,0.0,-0.5,0.0,-0.5,-0.2,0.5,0.0,-0.67
-0.13,0.13,-0.5,-1.0,0.0,1.0,-0.5,0.0,-0.42,-0.2,0.5,0.0,-0.67
-0.08,-0.98,0.83,-1.0,-1.0,0.0,-0.5,0.0,-0.33,-0.2,0.5,0.0,-0.67
-0.72,0.36,-0.5,0.0,0.0,0.0,-0.5,0.0,-0.25,-0.2,0.5,0.0,-0.67
-0.88,-1.27,-0.5,0.0,-1.0,0.0,-0.5,0.0,-0.17,-0.2,0.5,0.0,-0.67
-0.37,0.58,-0.5,4.0,0.0,1.0,-0.5,1.0,-0.08,-0.2,0.5,0.0,-0.67
-0.53,0.64,0.0,6.0,0.0,0.0,-0.5,0.0,0.0,-0.2,0.5,0.0,-0.67
0.2,0.95,0.83,7.0,0.0,0.0,-0.5,0.0,0.08,-0.2,0.5,0.0,-0.33
-0.19,-0.71,0.0,7.0,-1.0,0.0,-0.5,0.0,0.17,-0.2,0.5,0.0,-0.33
-0.31,0.18,-0.5,5.0,-1.0,0.0,-0.5,0.0,0.25,-0.2,0.5,0.0,-0.33
-0.3,0.47,2.5,4.0,0.0,0.0,-0.5,0.0,0.33,-0.2,0.5,0.0,-0.33
0.4,0.24,-0.83,4.0,0.0,0.0,-0.5,0.0,0.42,-0.2,0.5,0.0,-0.33
0.03,-0.64,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,-0.2,0.5,0.0,0.0
0.26,-1.8,-0.5,-2.0,-1.0,1.0,-0.5,0.0,0.58,-0.2,0.5,0.0,0.0
0.55,0.14,-1.17,0.0,0.0,1.0,-0.5,0.0,0.67,-0.2,0.5,0.0,0.0
0.18,-0.15,-0.5,-1.0,0.0,1.0,-0.5,0.0,0.75,-0.2,0.5,0.0,0.0
0.28,-0.47,-1.17,0.0,-1.0,1.0,-0.5,0.0,0.83,-0.2,0.5,0.0,0.33
0.25,0.51,0.83,0.0,-1.0,1.0,-0.5,1.0,0.92,-0.2,0.5,0.0,0.33
0.37,-0.11,0.0,-1.0,0.0,0.0,-0.5,0.0,1.0,-0.2,0.5,0.0,0.33
0.26,-1.02,0.83,-1.0,-1.0,1.0,-0.25,0.0,-0.92,-0.13,0.5,0.0,0.33
-0.05,-1.4,0.0,-1.0,-1.0,0.0,-0.25,0.0,-0.83,-0.13,0.5,0.0,0.33
-0.08,-0.81,0.0,-1.0,-1.0,0.0,-0.25,0.0,-0.75,-0.13,0.5,0.0,0.33
-0.3,1.81,0.5,0.0,-1.0,0.0,-0.25,0.0,-0.67,-0.13,0.5,0.0,0.33
-0.7,0.67,1.67,-1.0,-1.0,1.0,-0.25,0.0,-0.58,-0.13,0.5,0.0,0.33
-0.31,0.2,-1.17,-2.0,-1.0,1.0,-0.25,0.0,-0.5,-0.13,0.5,0.0,-0.67
0.06,-0.15,-0.5,0.0,-1.0,1.0,-0.25,0.0,-0.42,-0.13,0.5,0.0,-0.67
-0.73,-0.03,0.5,0.0,-1.0,0.0,-0.25,0.0,-0.33,-0.13,0.5,0.0,-0.67
-0.71,1.0,2.5,-1.0,-1.0,0.0,-0.25,1.0,-0.25,-0.13,0.5,0.0,-0.67
-0.72,-0.21,2.5,1.0,0.0,1.0,-0.25,0.0,-0.17,-0.13,0.5,0.0,-0.67
-0.25,0.47,0.0,2.0,-1.0,1.0,-0.25,0.0,-0.08,-0.13,0.5,0.0,-0.67
-0.26,-0.2,-0.83,5.0,-1.0,0.0,-0.25,0.0,0.0,-0.13,0.5,0.0,-0.67
-0.34,1.49,-0.83,7.0,-1.0,0.0,-0.25,0.0,0.08,-0.13,0.5,0.0,-0.33
-0.45,0.63,1.67,7.0,-1.0,0.0,-0.25,0.0,0.17,-0.13,0.5,0.0,-0.33
-0.07,0.92,-0.5,5.0,-1.0,0.0,-0.25,0.0,0.25,-0.13,0.5,0.0,-0.33
-0.42,-0.34,-0.83,6.0,0.0,0.0,-0.25,0.0,0.33,-0.13,0.5,0.0,-0.33
0.14,0.74,1.67,4.0,-1.0,0.0,-0.25,0.0,0.42,-0.13,0.5,0.0,-0.33
0.42,-0.32,-0.83,1.0,0.0,1.0,-0.25,0.0,0.5,-0.13,0.5,0.0,0.0
-0.09,0.1,0.5,-2.0,-1.0,1.0,-0.25,0.0,0.58,-0.13,0.5,0.0,0.0
-0.12,1.22,0.0,-2.0,-1.0,1.0,-0.25,0.0,0.67,-0.13,0.5,0.0,0.0
0.73,-0.91,-1.17,-1.0,0.0,1.0,-0.25,0.0,0.75,-0.13,0.5,0.0,0.0
0.13,0.12,-0.5,0.0,0.0,0.0,-0.25,0.0,0.83,-0.13,0.5,0.0,0.33
0.56,0.21,-0.83,0.0,-1.0,1.0,-0.25,0.0,0.92,-0.13,0.5,0.0,0.33
0.15,0.35,0.0,0.0,-1.0,1.0,-0.25,0.0,1.0,-0.13,0.5,0.0,0.33
0.06,-0.34,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.92,-0.07,0.5,0.0,0.33
0.13,1.5,-1.17,0.0,-1.0,1.0,0.0,0.0,-0.83,-0.07,0.5,0.0,0.33
-0.34,-0.88,2.5,0.0,-1.0,1.0,0.0,0.0,-0.75,-0.07,0.5,0.0,0.33
-0.17,1.1,-0.5,-1.0,0.0,1.0,0.0,0.0,-0.67,-0.07,0.5,0.0,0.33
-0.4,0.97,-0.5,0.0,-1.0,0.0,0.0,0.0,-0.58,-0.07,0.5,0.0,0.33
-0.74,1.54,-0.83,-1.0,0.0,1.0,0.0,0.0,-0.5,-0.07,0.5,0.0,-0.67
-0.36,-1.09,-0.83,-2.0,-1.0,0.0,0.0,1.0,-0.42,-0.07,0.5,0.0,-0.67
-0.56,-0.52,2.5,-2.0,-1.0,0.0,0.0,0.0,-0.33,-0.07,0.5,0.0,-0.67
-0.55,1.2,-0.5,-1.0,-1.0,1.0,0.0,0.0,-0.25,-0.07,0.5,0.0,-0.67
-0.82,-1.21,-0.5,1.0,0.0,0.0,0.0,0.0,-0.17,-0.07,0.5,0.0,-0.67
-0.02,-1.17,0.83,3.0,0.0,0.0,0.0,0.0,-0.08,-0.07,0.5,0.0,-0.67
-0.15,-0.33,0.0,6.0,-1.0,1.0,0.0,0.0,0.0,-0.07,0.5,0.0,-0.67
-0.04,0.15,-0.5,7.0,-1.0,1.0,0.0,0.0,0.08,-0.07,0.5,0.0,-0.33
-0.29,1.22,0.83,7.0,0.0,0.0,0.0,0.0,0.17,-0.07,0.5,0.0,-0.33
-0.56,-0.02,0.5,6.0,-1.0,0.0,0.0,0.0,0.25,-0.07,0.5,0.0,-0.33
0.53,-0.55,-0.83,6.0,0.0,1.0,0.0,0.0,0.33,-0.07,0.5,0.0,-0.33
0.09,0.21,0.0,4.0,-1.0,1.0,0.0,0.0,0.42,-0.07,0.5,0.0,-0.33
-0.01,0.35,1.67,1.0,0.0,0.0,0.0,0.0,0.5,-0.07,0.5,0.0,0.0
0.37,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.58,-0.07,0.5,0.0,0.0
0.61,-0.25,0.5,0.0,0.0,1.0,0.0,1.0,0.67,-0.07,0.5,0.0,0.0
0.3,-1.49,2.5,-2.0,0.0,1.0,0.0,0.0,0.75,-0.07,0.5,0.0,0.0
0.64,-0.8,0.5,-1.0,-1.0,1.0,0.0,1.0,0.83,-0.07,0.5,0.0,0.33
0.55,0.93,-0.83,-1.0,-1.0,0.0,0.0,0.0,0.92,-0.07,0.5,0.0,0.33
-0.1,0.16,-0.83,0.0,-1.0,1.0,0.0,0.0,1.0,-0.07,0.5,0.0,0.33
-0.08,-0.22,0.0,-2.0,-1.0,1.0,0.25,0.0,-0.92,0.0,0.5,0.0,0.33
0.27,0.76,-0.5,-1.0,-1.0,1.0,0.25,0.0,-0.83,0.0,0.5,0.0,0.33
-0.83,-0.66,2.5,-1.0,-1.0,1.0,0.25,1.0,-0.75,0.0,0.5,0.0,0.33
-0.24,-0.12,-0.5,0.0,-1.0,1.0,0.25,0.0,-0.67,0.0,0.5,0.0,0.33
-0.69,0.24,0.0,-1.0,-1.0,1.0,0.25,0.0,-0.58,0.0,0.5,0.0,0.33
-0.51,-0.22,0.5,0.0,0.0,1.0,0.25,0.0,-0.5,0.0,0.5,0.0,-0.67
-0.53,0.18,0.0,-2.0,-1.0,1.0,0.25,0.0,-0.42,0.0,0.5,0.0,-0.67
-0.59,-0.02,-0.5,-2.0,-1.0,0.0,0.25,0.0,-0.33,0.0,0.5,0.0,-0.67
-0.65,-0.89,-1.17,-1.0,-1.0,0.0,0.25,0.0,-0.25,0.0,0.5,0.0,-0.67
-0.79,0.29,0.0,2.0,-1.0,0.0,0.25,0.0,-0.17,0.0,0.5,0.0,-0.67
0.17,-1.01,0.83,2.0,0.0,0.0,0.25,0.0,-0.08,0.0,0.5,0.0,-0.67
0.12,0.1,0.5,5.0,-1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.0,-0.67
-0.61,1.13,-0.5,6.0,0.0,1.0,0.25,0.0,0.08,0.0,0.5,0.0,-0.33
0.22,-0.25,-0.83,7.0,0.0,1.0,0.25,1.0,0.17,0.0,0.5,0.0,-0.33
-0.21,-0.82,0.83,7.0,-1.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,-0.33
0.04,-0.1,1.67,6.0,-1.0,0.0,0.25,0.0,0.33,0.0,0.5,0.0,-0.33
0.09,-0.63,-0.5,2.0,0.0,0.0,0.25,0.0,0.42,0.0,0.5,0.0,-0.33
0.01,0.43,0.5,2.0,-1.0,0.0,0.25,0.0,0.5,0.0,0.5,0.0,0.0
0.52,-0.21,-0.5,0.0,0.0,1.0,0.25,0.0,0.58,0.0,0.5,0.0,0.0
0.33,1.18,0.0,-1.0,0.0,1.0,0.25,0.0,0.67,0.0,0.5,0.0,0.0
0.18,0.81,0.83,-1.0,0.0,1.0,0.25,0.0,0.75,0.0,0.5,0.0,0.0
-0.06,-0.1,-1.17,-2.0,0.0,1.0,0.25,0.0,0.83,0.0,0.5,0.0,0.33
0.01,0.52,0.0,-1.0,-1.0,1.0,0.25,0.0,0.92,0.0,0.5,0.0,0.33
-0.25,-0.24,-0.83,-1.0,-1.0,0.0,0.25,0.0,1.0,0.0,0.5,0.0,0.33
0.11,0.0,-0.5,-1.0,-1.0,1.0,0.5,0.0,-0.92,0.07,0.5,1.0,0.33
-0.32,-0.2,0.0,0.0,-1.0,0.0,0.5,0.0,-0.83,0.07,0.5,1.0,0.33
-0.17,0.59,-1.17,-1.0,0.0,1.0,0.5,0.0,-0.75,0.07,0.5,1.0,0.33
0.17,1.01,0.0,-2.0,0.0,0.0,0.5,0.0,-0.67,0.07,0.5,1.0,0.33
0.02,0.58,-0.5,-2.0,0.0,1.0,0.5,0.0,-0.58,0.07,0.5,1.0,0.33
-0.39,0.75,0.5,-1.0,0.0,0.0,0.5,0.0,-0.5,0.07,0.5,1.0,-0.67
-0.47,0.77,-0.83,-1.0,0.0,0.0,0.5,0.0,-0.42,0.07,0.5,1.0,-0.67
0.02,0.4,0.5,-2.0,-1.0,0.0,0.5,1.0,-0.33,0.07,0.5,1.0,-0.67
-0.36,-0.76,0.0,0.0,-1.0,1.0,0.5,0.0,-0.25,0.07,0.5,1.0,-0.67
-0.58,1.36,2.5,-1.0,-1.0,0.0,0.5,0.0,-0.17,0.07,0.5,1.0,-0.67
-0.83,1.49,1.67,-2.0,-1.0,0.0,0.5,0.0,-0.08,0.07,0.5,1.0,-0.67
-0.28,-0.12,-0.5,0.0,-1.0,0.0,0.5,0.0,0.0,0.07,0.5,1.0,-0.67
-0.08,-0.26,-1.17,-2.0,0.0,0.0,0.5,1.0,0.08,0.07,0.5,1.0,-0.33
-0.37,0.52,0.5,0.0,0.0,1.0,0.5,0.0,0.17,0.07,0.5,1.0,-0.33
-0.02,0.41,0.0,-2.0,0.0,0.0,0.5,0.0,0.25,0.07,0.5,1.0,-0.33
-0.09,-0.13,-1.17,-2.0,-1.0,0.0,0.5,0.0,0.33,0.07,0.5,1.0,-0.33
0.05,-0.93,-0.83,0.0,0.0,0.0,0.5,0.0,0.42,0.07,0.5,1.0,-0.33
-0.48,0.32,0.0,-1.0,0.0,0.0,0.5,0.0,0.5,0.07,0.5,1.0,0.0
0.19,0.36,1.67,-2.0,0.0,0.0,0.5,0.0,0.58,0.07,0.5,1.0,0.0
0.55,0.42,1.67,-1.0,-1.0,1.0,0.5,0.0,0.67,0.07,0.5,1.0,0.0
0.14,0.23,-0.83,-2.0,-1.0,0.0,0.5,1.0,0.75,0.07,0.5,1.0,0.0
0.31,-0.26,-0.5,0.0,0.0,1.0,0.5,0.0,0.83,0.07,0.5,1.0,0.33
0.05,0.72,-1.17,-1.0,-1.0,0.0,0.5,0.0,0.92,0.07,0.5,1.0,0.33
0.29,-0.01,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.07,0.5,1.0,0.33
0.05,-0.35,0.5,0.0,0.0,1.0,0.75,0.0,-0.92,0.13,0.5,1.0,0.33
-0.25,-0.08,0.5,-1.0,-1.0,1.0,0.75,0.0,-0.83,0.13,0.5,1.0,0.33
0.26,-1.33,0.0,-1.0,-1.0,1.0,0.75,0.0,-0.75,0.13,0.5,1.0,0.33
0.05,-0.14,-1.17,-1.0,-1.0,1.0,0.75,0.0,-0.67,0.13,0.5,1.0,0.33
-0.46,0.6,-0.5,0.0,-1.0,0.0,0.75,0.0,-0.58,0.13,0.5,1.0,0.33
-0.25,0.3,1.67,0.0,-1.0,0.0,0.75,0.0,-0.5,0.13,0.5,1.0,-0.67
-0.3,1.17,-0.83,0.0,-1.0,1.0,0.75,1.0,-0.42,0.13,0.5,1.0,-0.67
-0.32,-0.13,-0.5,-1.0,-1.0,0.0,0.75,0.0,-0.33,0.13,0.5,1.0,-0.67
-0.96,0.55,0.5,-2.0,-1.0,0.0,0.75,0.0,-0.25,0.13,0.5,1.0,-0.67
-0.22,0.62,0.5,-1.0,-1.0,0.0,0.75,1.0,-0.17,0.13,0.5,1.0,-0.67
-0.6,1.83,1.67,-2.0,-1.0,0.0,0.75,0.0,-0.08,0.13,0.5,1.0,-0.67
-0.48,0.2,-0.5,0.0,-1.0,0.0,0.75,0.0,0.0,0.13,0.5,1.0,-0.67
0.41,-0.85,0.0,-2.0,0.0,0.0,0.75,0.0,0.08,0.13,0.5,1.0,-0.33
-0.12,0.64,0.0,-1.0,0.0,1.0,0.75,0.0,0.17,0.13,0.5,1.0,-0.33
-0.2,1.4,1.67,-1.0,0.0,0.0,0.75,0.0,0.25,0.13,0.5,1.0,-0.33
-0.59,-0.12,0.5,-1.0,0.0,0.0,0.75,0.0,0.33,0.13,0.5,1.0,-0.33
0.48,0.52,0.83,-2.0,0.0,0.0,0.75,0.0,0.42,0.13,0.5,1.0,-0.33
